"","14-3-3_beta","14-3-3_epsilon_Caution","14-3-3_zeta","4E-BP1","4E-BP1_pS65","4E-BP1_pT37_T46","4E-BP1_pT70","53BP1","A-Raf_pS299_Caution","ACC_pS79","ACC1_Caution","Acetyl-a-Tubulin (Lys40)_Caution","ACVRL1_Caution","ADAR1","Akt","Akt_pS473","Akt_pT308","alpha-Catenin","AMPK_alpha_Caution","AMPK_pT172","Annexin 1","Annexin_VII","AR","ASNS","ATM","B-Raf_Caution","B-Raf_pS445","Bad_pS112","Bak_Caution","Bap1 c-4","Bax","Bcl-2","Bcl-xL","Beclin_Caution","beta-Catenin","beta-Catenin_pT41_S45","beta Actin_Caution","Bid_Caution","Bim(CST2933)","Bim(EP1036)","BRCA2_Caution","c-Jun_pS73","c-Kit","c-Met_Caution","c-Met_pY1235","c-Myc_Caution","C-Raf(BD610151)_Caution","C-Raf(MP05-739)","C-Raf_pS338","Caspase-7_cleavedD198_Caution","Caspase-8_Caution","Caveolin-1","CD20 _Caution","CD31","CD49b","CDK1","Chk1_Caution","Chk1_pS345_Caution","Chk2","Chk2_pT68_Caution","cIAP_Caution","Claudin-7","Collagen_VI","Cyclin_B1","Cyclin_D1","Cyclin_E1","Cyclin_E2_Caution","Di-Ras3_Caution","DJ-1","Dvl3","E-Cadherin","eEF2_Caution","eEF2K","EGFR","EGFR_pY1068_Caution","EGFR_pY1173","eIF4E","eIF4G_Caution","ER-alpha","ER-alpha_pS118","ERCC1_Caution","ERK2_Caution","ETS-1","FASN","Fibronectin","FoxM1","FOXO3a_Caution","FOXO3a_pS318_S321_Caution","FRA1_Caution","G6PD","Gab2","GAPDH_Caution","GATA3","GSK-3-BETA_Caution","GSK3-alpha-beta","GSK3-alpha-beta_pS21_S9","GSK3_pS9","HER2","HER2_pY1248_Caution","HER3","HER3_pY1289_Caution","Heregulin","HSP70_Caution","IGFBP2","INPP4B","IRS1","JAK2","JNK_pT183_Y185","JNK2_Caution","Ku80_Caution","Lck","MAPK_pT202_Y204","MDM2_pS166","MDMX_MDM4(BetIHC-00108)_Caution","MEK1","MEK1_pS217_S221","MIG-6","Mre11_Caution","MSH2","MSH6_Caution","mTOR","mTOR_pS2448_Caution","MYH11","Myosin IIa pS1943","N-Cadherin","N-Ras","NDRG1_pT346","NF-kB-p65_pS536_Caution","NF2_Caution","Notch1","P-Cadherin_Caution","p14 Arf(BetA300-340A)_Caution","p21","p27","p27_pT157_Caution","p27_pT198","p38 alpha MAPK","p38_MAPK","p38_pT180_Y182","p53_Caution","p62 Lck ligand_Caution","p70S6K","p70S6K_pT389","p90RSK_Caution","p90RSK_pT359_S363_Caution","p90RSK_pT573_Caution","PAI-1","PARP_cleaved_Caution","Paxillin_Caution","PCNA_Caution","PDCD4_Caution","PDK1","PDK1_pS241","PEA15","PEA15_pS116","PI3K-p110-alpha_Caution","PI3K-p85","PKC-alpha","PKC-alpha_pS657_Caution","PKC-delta_pS664","PKC-pan_BetaII_pS660","Porin","PR","PRAS40_pT246","PRDX1","PREX1","PTEN","Rab25","Rad50","RAD51","Raptor","Rb_Caution","Rb_pS807_S811","RBM15","Rictor_Caution","Rictor_pT1135","RSK1-2-3_Caution","S6_pS235_S236","S6_pS240_S244","SCD1","SETD2_Caution","SF2","Shc_pY317","SHP-2_pY542_Caution","Smac_Caution","Smad1","Smad3","Smad4","Snail_Caution","Src","Src_pY416_Caution","Src_pY527","STAT3_Caution","STAT3_pY705","STAT5-alpha","Stathmin","Syk","TAZ","TFRC","TIGAR","Transglutaminase","TSC1_Caution","TTF1","Tuberin","Tuberin_pT1462","VAV1_Caution","VEGFR2","VHL_Caution","XBP1_Caution","XRCC1_Caution","YAP_Caution","YAP_pS127_Caution","YB-1","YB-1_pS102"
"QGP1_PANCREAS",-0.329043,0.101512,-0.812064,0.221183,0.674604,0.958107,0.312053,2.004192,0.010245,0.851592,0.724554,-0.702712,-0.0773,0.515016,0.226223,1.726778,1.489541,-0.17131,0.290389,0.209949,-1.84744,-0.094453,-0.120027,2.274274,1.143101,1.112569,0.540031,0.283746,0.054134,0.103331,-0.141856,1.029237,-0.154446,-0.072862,-0.581443,-0.339399,-0.430153,-0.014209,0.557794,0.323298,-0.2076,-0.274903,0.856112,-0.00443,0.020031,-0.302576,-0.368717,0.15659,0.109524,-0.864389,-0.686511,-3.094085,-0.18263,-0.243369,-0.668395,0.302842,0.024802,-0.068573,-0.01585,-0.082682,0.420073,3.76016,-0.255543,-0.026737,-0.298123,-0.740061,-0.391632,-0.067482,0.129731,-0.255721,3.016775,-0.159063,-0.215746,-0.591729,-0.760387,0.027899,0.239619,0.002618,-0.0178,0.182591,-0.26478,-0.275606,-0.426286,0.84659,-1.426098,0.534271,-0.097206,0.244045,-0.636622,0.419686,2.382791,0.68107,-0.594533,0.428929,-0.032674,0.9693,0.930238,-1.712939,-0.78499,0.115225,0.066825,-0.206376,-0.06328,4.138523,-0.164543,0.17206,-0.253336,-0.443782,0.049613,0.504475,-0.653761,0.318114,0.457641,0.176316,0.06666,0.20091,-0.143222,-0.004749,1.021759,1.18327,0.280864,-0.03068,-0.12621,-0.140964,-0.490237,-0.22205,1.266798,0.018616,-1.073028,-0.7186,-0.460591,0.140661,-0.210202,0.156666,-0.044366,0.023076,-0.56556,-0.934224,-0.118011,-0.395008,0.049377,0.233726,0.156946,0.208786,0.130957,1.048269,1.443036,0.046198,-0.783372,0.122962,1.141509,0.006745,0.043789,-0.330666,-0.202389,-0.173683,-0.274426,-0.618224,-1.429171,-0.4749,0.803723,-1.06003,-0.196733,0.545663,-0.159854,-0.390729,0.390636,1.705613,0.413694,-0.220214,0.094858,-0.014028,0.900434,0.376764,0.23752,0.350134,0.716029,0.010479,-0.17202,-0.352471,-0.208067,0.488881,-0.09693,-0.589524,-0.335436,0.311924,0.003645,0.175448,-0.411867,-0.429279,-0.468377,0.011323,0.78295,0.521767,0.536992,0.038877,3.136417,-0.461381,-1.007303,0.169794,-0.383824,0.698321,0.560818,0.25982,0.906549,0.028937,-1.374416,1.57582,-0.229937,0.340031,-1.223613,-3.085792,-0.301272,0.17984
"RD_SOFT_TISSUE",-0.179725,-0.018031,-0.214151,0.017301,0.474539,0.288851,0.036201,0.791412,-0.174074,0.36775,-0.171805,-0.415059,-0.206321,-0.286826,0.38638,1.200686,0.72878,-0.014978,-0.246984,0.314502,-0.308598,-0.276077,0.803639,0.426019,0.722392,0.123255,0.103458,0.17803,0.051411,0.163746,-0.334482,-0.279911,0.132693,-0.169706,0.792902,0.507154,-0.134961,0.063165,-0.246284,-0.155449,-0.259903,-0.327112,-0.185748,-0.263675,-0.088058,-0.713555,0.546866,0.250969,0.113614,-0.249477,-0.284661,2.351585,0.010336,-0.226488,-1.035048,-0.179722,-0.301832,-0.042114,0.732538,0.86841,-0.231201,-0.455399,0.01812,-0.259488,1.462234,0.527696,-0.254581,-0.028001,-0.367979,0.496616,-1.097255,1.44821,-0.074078,-0.051711,0.362035,0.012637,-0.090942,-0.286907,-0.478363,-0.029084,0.128333,0.172349,0.29204,0.1597,2.803672,-0.426452,-0.268227,0.206073,-0.211073,-0.640045,0.810051,-0.017865,-0.265315,-0.012068,0.364265,0.43977,0.451311,0.293475,0.12322,0.109315,-0.011415,1.552052,-0.158701,1.94191,-0.164314,0.538171,0.038499,0.292393,0.192082,0.627126,-0.673926,0.308147,0.081135,-0.048149,1.735758,1.298667,0.871615,-0.1805,-0.212881,0.182892,0.347234,0.593434,0.792768,-0.177686,0.278726,-0.118055,-0.170699,0.395666,0.213006,2.998789,-0.207648,1.508935,0.846394,-0.270686,-0.114729,-0.240375,-0.148333,0.020675,0.075603,1.361985,-0.09236,0.16547,0.996201,-0.597348,0.001733,0.102886,2.814767,-0.101114,0.256105,-0.462116,-0.424159,-0.12252,-0.087097,0.372094,0.20629,0.035882,-0.438696,-0.162335,-0.167323,-0.152314,-0.358792,-0.420075,0.136713,0.552649,0.038193,0.809973,-0.018728,-0.479406,-0.266141,-0.513069,0.421052,-0.151407,-0.731957,-0.160349,-0.054893,0.323591,-1.590492,0.250556,0.743703,-0.018892,-0.066719,-0.008647,0.036255,0.448574,-0.02203,0.330645,0.08885,-0.344956,-0.094557,-0.190857,0.949093,0.764362,0.382763,0.616803,-0.69165,-0.055827,-1.814598,0.566416,0.823941,-0.167559,-0.460965,0.249471,0.096288,0.682097,0.30166,-0.325357,-2.610393,-1.315272,0.221106,0.028285,-0.219677,0.103918,0.157125,0.849125
"REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.025759,0.075269,0.050177,0.097519,0.226615,-0.144708,0.047519,0.718988,-0.190568,-0.766839,-0.433968,-0.714592,-0.26106,-0.183697,0.198304,-0.933026,-0.362925,-0.879511,-0.338645,-0.740095,-2.08357,-0.319049,-0.334552,-1.824431,-0.541062,1.447756,0.196856,-0.535351,0.275819,0.336645,1.137786,4.038568,0.356795,0.087244,-3.629435,-0.322449,0.03441,0.037656,1.432396,1.044054,-0.238228,-0.248185,0.366952,-0.330238,0.029107,-0.221288,0.446922,0.219851,-0.087592,0.887551,-0.047443,-3.440952,0.26112,-0.195349,-1.129988,-0.062562,0.186473,0.556989,0.964636,0.14294,-0.478019,-0.336181,-0.119889,-0.776636,0.557137,-0.36531,-0.039638,-0.092416,-0.149123,-0.015581,-1.303805,1.072514,0.381543,-1.227268,-0.272868,0.034438,0.145449,-0.506714,-0.143892,0.429781,0.175396,0.248283,0.717396,-0.544428,-1.305522,-0.159406,0.285164,0.13507,0.203206,-0.525584,2.604268,0.778471,-0.428342,0.063489,0.412634,-0.182709,0.256976,-0.733028,-0.585003,-0.601267,0.458519,-0.069348,-0.160302,1.282207,-0.294764,0.029743,0.827072,-0.344111,0.777709,0.655012,0.49256,-1.358357,0.440453,1.432057,-0.180219,-0.942875,-0.105607,-0.107937,0.339551,1.491043,0.479383,-0.381744,0.38409,0.495746,0.078667,-0.164013,-0.667651,0.056964,0.614175,1.262194,-0.26671,-0.548117,0.630634,0.164752,-0.077766,-0.022788,0.786433,0.813725,-0.236327,0.899955,-1.69661,0.18074,-0.811538,0.119099,-0.026477,-1.019871,-0.568588,0.443744,0.421133,0.935406,0.279377,0.180561,0.308149,-0.073475,1.520596,0.442475,2.347648,-0.162573,-0.587064,0.141783,0.377275,0.394334,-0.050466,0.095467,1.396227,0.380494,0.002512,-0.454451,0.213677,-0.152575,0.311067,1.087846,1.554753,1.256021,0.633497,-0.133016,0.429135,-3.964999,-3.659747,-0.333709,-0.030199,0.624025,-0.456402,-0.388383,0.34803,0.645068,0.503528,0.216019,0.116102,0.325983,1.38664,0.692227,-0.78638,-0.646363,1.747478,0.864763,4.840014,-0.20255,-0.119158,-0.074069,-0.298766,-0.323579,0.431908,0.324186,-0.159169,6.450111,-1.830552,-2.531829,0.173423,-0.010385,-1.257499,-3.021669,0,-0.404756
"RL952_ENDOMETRIUM",0.132917,0.277759,1.082339,-0.082659,0.036975,-0.125546,-0.446859,-0.792662,0.248006,1.815395,0.582179,-1.457321,-0.137535,-0.708271,0.346743,4.648938,4.339158,0.434072,0.424111,0.416124,1.872743,-0.455064,-0.003748,0.04465,-3.200607,-0.470145,-0.157727,0.228797,-0.032221,-0.829652,0.633813,-0.165784,1.003281,-0.371806,1.376236,-0.042368,0.217155,0.349851,0.192592,0.497185,-0.067984,-1.118407,-0.678683,-0.037354,0.018029,-1.299878,-1.134375,0.047816,0.20936,0.613905,-0.097458,1.119235,-0.474979,-0.628472,0.594177,0.466728,0.101583,0.530088,1.092603,-0.387171,-0.5376,1.05325,-0.131853,0.710875,0.628949,0.373483,-0.033473,-0.669348,-0.013382,0.296478,2.927871,0.661159,-0.036224,1.442318,1.195898,0.351831,-0.003474,-1.596782,-0.307077,0.1969,0.261949,0.242644,-0.147782,-0.097658,-0.630346,-0.860756,-0.054819,-0.287399,-0.607667,0.446305,-2.401968,-0.378106,0.578889,-0.042448,1.05336,1.879814,1.980464,1.542692,0.683855,0.008408,0.131634,0.033736,-0.396131,-0.927715,-0.241324,-0.704175,0.205113,0.709263,0.300607,-0.236855,0.663491,2.677763,0.37873,0.203079,-2.611662,0.640852,-0.595032,-0.558337,-0.940921,-0.936344,-0.027185,-0.044249,-0.785812,-0.377726,-0.152956,-0.418424,2.175647,1.532887,-2.587704,0.201076,-0.204253,0.735968,-0.509142,1.308859,-0.078514,-0.277041,0.407839,0.729741,2.169836,-0.288542,0.2753,0.596437,-0.494799,0.576806,0.027615,1.202485,-1.218016,-0.700159,-0.787738,0.309787,-0.112695,0.382979,0.892796,0.585767,0.39192,0.04571,-0.332094,-0.867896,-0.826345,-0.320093,0.266722,-1.426387,0.107415,0.424194,0.113056,-0.853783,-3.241071,0.947758,-1.058758,-0.198714,-0.522527,-0.279514,0.197571,-2.055752,-0.47439,0.22667,0.495253,0.955487,0.503588,0.505795,-0.584777,-0.366647,0.353312,0.238287,1.381133,0.28893,0.546278,-0.28414,-0.731435,0.515239,0.722813,1.460953,-1.185551,-0.635106,-0.811358,-0.258599,1.896122,-0.226574,-0.971667,0.062664,-0.39539,-0.567779,0.267969,-0.6272,0.859882,-0.65266,-2.235522,-0.103377,-0.010625,0.004644,-0.24875,-0.005181,-0.218906,0.626565
"RT112_URINARY_TRACT",0.117595,-0.308854,0.338842,-0.349581,-0.611034,-1.024015,-0.628953,0.585424,0.269104,0.341355,-0.033984,0.062983,-0.109987,-0.307096,0.2336,-1.180622,-0.866904,0.937019,0.071239,0.76827,0.639077,-0.020944,-0.245955,-0.905109,0.196397,0.246728,0.201892,0.133034,-0.00107,-0.196602,-0.17757,-0.048032,-0.414839,-0.130053,1.157857,0.145189,0.410997,-0.05934,-0.605122,-0.452014,-0.032199,-0.089547,-0.057004,0.00469,-0.072493,0.412564,0.051664,0.397645,0.080751,0.866805,-0.043456,1.578659,-0.159192,0.056263,1.761481,-0.095378,0.372051,0.033741,0.125525,-0.113124,0.278809,2.099784,0.063076,-0.263977,-0.564969,-0.380082,0.304342,0.06208,0.048209,0.386706,4.306641,-0.149963,0.228146,0.842347,0.005062,-0.092127,-0.099634,-0.144883,-0.11534,-0.128602,-0.246394,0.051732,-0.173345,0.782097,0.382669,0.104209,0.17122,-0.180955,-0.442893,-0.399818,-1.530145,0.160687,2.777272,0.183284,0.024439,-0.786019,-1.382936,0.645888,0.080338,0.287658,-0.069887,-0.180138,0.015368,0.655242,0.245157,0.379913,0.265813,-0.304141,0.056738,0.293072,0.248727,-1.129207,-0.176821,-0.389844,-0.168849,-0.264751,-0.066652,-0.001378,0.386019,0.253688,0.02367,-0.373195,-0.389024,0.046763,-0.356992,0.002089,-0.281539,0.238287,0.046636,0.787769,1.229008,-0.995341,-0.60335,-0.117438,-0.006002,-0.131142,-0.035022,0.018866,0.560408,0.695888,-0.696108,-0.094971,-1.164334,0.173789,-0.090515,-0.616428,1.36984,0.072898,0.561513,0.304514,0.124634,0.042179,0.047677,-0.184778,-0.173253,0.060591,0.314828,-0.080414,-0.189548,-0.079881,-0.474345,-0.081935,0.029958,-0.581048,-0.027869,-0.369781,0.318903,1.319395,-0.01518,0.266811,-0.044594,0.001429,-0.255583,-0.221231,-0.14452,-0.278599,0.395563,-1.708171,-1.997429,0.755246,-0.194007,0.170346,0.144759,0.246664,0.452865,-0.34048,-0.08331,-0.216312,-0.277346,1.771691,0.571671,1.395616,-0.021557,-0.448307,-0.772234,0.043428,1.024813,-0.210716,-0.799207,-0.153061,-0.283161,-0.137246,-0.450841,-0.200286,-0.335683,-0.132829,0.700891,0.875226,-0.113802,0.214133,-0.000171,-0.030776,-0.298378,-0.252048
"SAOS2_BONE",-0.107221,-0.049839,-0.249224,-0.624678,-0.121776,-0.598591,-0.443083,0.264848,0.217225,-0.037326,0.175143,0.283085,0.281121,0.757049,0.131523,-0.652711,-0.365962,-0.035316,0.21824,0.563805,0.324657,-0.131874,1.197347,-0.125976,-0.239266,0.100129,0.13616,0.084776,-0.024186,0.450782,-0.050196,0.723026,-0.619316,-0.089656,-0.308168,-0.137943,0.229537,-0.15704,0.428035,0.304985,0.261467,0.711679,2.970937,0.17969,0.039797,-0.099962,0.777419,0.34858,0.11374,1.940738,-0.202987,2.150749,-0.038846,0.108248,-0.780329,-0.384048,0.179553,-0.09177,-0.362068,0.061663,-0.125379,0.083262,0.60721,0.563648,-0.226755,-0.039868,0.53966,0.034907,0.365455,0.102142,-1.064877,-0.510729,0.030795,-0.588468,0.328079,0.032978,-0.212003,-0.293541,0.137571,-0.153536,-0.105072,-0.276794,-0.324851,0.090561,2.436249,-0.315756,0.336201,0.03031,-0.22186,-0.386349,-0.053847,-1.277844,-0.124911,-0.025561,-0.272849,-0.421993,-0.178655,0.291803,0.138318,-0.564465,-0.123689,0.040095,-0.131123,-0.715167,0.045009,0.926303,-0.011951,0.704205,0.733459,-0.50966,-0.942237,0.743077,-0.716395,-0.274854,-0.293087,0.032621,-0.016695,0.089512,0.694845,0.844043,0.391018,0.184909,0.121132,1.000727,0.039579,0.137885,0.08482,0.033089,0.107304,-0.359939,-0.211929,2.885655,1.848391,0.058387,0.129823,-0.071057,0.144448,0.163596,-0.0823,-0.531591,-0.907814,0.500056,-0.088103,0.16863,-0.036465,0.407545,1.151417,0.354292,-0.257678,-0.116018,-0.830379,-0.116114,-0.13663,-0.23646,-0.112393,0.05489,0.197851,1.611933,1.656621,0.518828,0.14875,0.319324,0.063952,-0.301886,-0.14722,0.072872,-0.161809,0.05332,0.086318,-0.232751,0.038298,-0.790402,-1.996303,0.343574,0.316074,-0.10262,0.292803,-1.261099,-0.99021,-0.090203,-0.057292,0.150279,0.108097,0.37371,-0.127134,0.369285,-0.079227,0.048386,0.743408,-0.495869,-0.18021,0.04636,0.146732,0.557057,-0.859553,0.224914,-1.481856,0.321865,-0.568249,-0.311032,-0.282277,-0.063533,0.092004,0.373231,0.032997,0.179022,0.049313,-1.626686,-0.291486,0.027002,-0.026996,-0.25239,-0.221447,0.026797
"SH10TC_STOMACH",0.063233,-0.191191,0.885268,1.118381,0.206121,0.976879,0.630682,0.668229,0.366716,1.449065,1.91298,-0.077983,0.21941,-0.225335,-0.325199,-0.182025,-0.289393,-0.315383,0.016437,0.48286,-0.403969,-0.273592,-0.096189,0.122834,0.035616,0.750918,0.327342,0.056115,-0.0845,-0.117012,0.071701,-0.315461,-0.277497,0.047099,-0.72543,-0.21917,-0.34437,-0.172651,-0.512473,-0.328481,0.062173,-0.116992,-0.000881,0.192042,0.001693,-0.463676,-0.020156,0.30836,0.303589,0.206611,0.510693,2.756662,-0.058092,0.210478,0.598432,1.590037,-0.25451,-0.053764,0.102363,0.348231,0.160555,-0.389119,-0.290501,0.250114,-0.49561,0.134694,-0.237484,0.025731,-0.022582,0.082791,-1.071536,0.058847,0.430055,0.86972,0.068602,-0.036377,-0.069319,0.717953,0.115944,-0.133327,-0.034696,0.230959,-0.120907,1.382482,-0.888614,0.388703,0.386832,0.053879,1.751178,-0.228272,0.974723,0.193285,0.041845,-0.796257,-0.323463,-0.497325,-1.085793,-0.250536,-0.223989,-0.161791,-0.226471,-0.17321,0.10573,-0.222471,-0.009013,0.22025,-0.258238,-0.379773,-0.259509,0.019482,-0.704698,0.207792,-0.624949,0.016722,0.623512,0.008859,0.873701,0.073641,0.238129,0.157705,0.532842,-0.036994,0.168065,0.825891,0.190022,0.167475,-0.270689,-0.582694,0.602626,0.310922,-0.222294,2.619708,-0.881901,0.172843,0.113235,-0.006356,0.415958,1.075169,-0.605284,1.468043,0.750699,-0.16643,-0.835042,-0.213871,-0.219843,-0.226629,1.557242,-0.106858,1.330373,-0.126772,-1.367835,0.364271,0.566006,0.631324,-0.024613,0.085459,-0.262912,0.581595,0.456075,0.029592,-0.410745,-1.950012,0.112535,-0.409785,-0.022043,0.28346,-2.608714,0.166334,-0.13916,-0.342203,0.093284,-0.761944,-1.047848,-0.813852,0.42342,-0.201758,-0.111893,1.208784,0.337152,-0.346537,-0.027533,-0.101325,-0.116697,-0.453652,-0.669845,-0.247699,-0.140299,-0.184176,0.288384,0.277701,1.047864,-0.651314,0.536884,-0.373531,-0.627392,-0.148158,-1.749062,0.124812,0.194843,1.413107,3.027124,0.532502,-0.131534,0.283585,-0.230866,0.026923,1.255933,-1.83314,-0.108405,-0.509092,0.063252,-0.344469,-0.142755,-0.160471
"SHP77_LUNG",-0.001627,0.454935,0.211743,0.830468,0.178776,1.385497,0.438402,1.110003,-0.184352,0.205769,-0.152713,0.946752,0.175062,0.379391,0.315277,-0.523458,-0.111363,-0.685915,0.310911,0.178905,-1.455354,-0.083072,-0.042315,1.554502,0.548535,0.72824,0.328446,-0.00883,-0.011917,-0.012486,0.343403,1.927494,-0.444407,0.335389,-2.744329,-0.187673,-0.8383,-0.107109,1.033212,0.634194,-0.099506,-0.27915,0.006544,-0.350094,-0.010925,0.020762,0.379149,-0.022758,-0.077617,0.535806,-0.017296,-3.266431,-0.02429,0.153942,-0.83033,-0.196176,-0.511242,-0.106065,0.244473,0.27933,0.50664,-0.365316,0.007348,-0.514037,-0.040198,0.572815,0.322912,0.094369,0.548059,-0.120424,-1.018686,0.125257,-0.681582,-0.713776,-0.366782,-0.067347,-0.276181,0.077352,0.071943,0.118364,-0.078383,-0.571679,-0.166132,-0.404032,0.209441,-0.867254,0.455487,0.026237,0.019556,1.06496,1.264168,-0.827586,-0.067478,0.208116,0.04029,-0.044271,0.019482,-1.323216,-0.684123,-0.61744,0.040624,0.034226,0.241437,5.355504,0.183515,0.036864,-0.340891,-0.490488,0.353587,0.525542,-0.765584,0.02461,-0.013549,0.240659,0.619599,-0.239552,0.305132,0.055038,0.530556,0.345445,0.496134,0.166763,-0.0507,-0.112842,-0.131273,0.057895,1.320654,1.141908,-0.297984,-0.836678,1.05112,-0.408039,0.722672,0.419373,0.118146,-0.025625,-0.296537,-0.855929,-0.418056,1.514416,-0.972891,-0.135314,-0.096299,0.169175,-0.030169,0.095964,0.349858,0.218255,-0.189375,-0.608684,1.101853,0.29403,0.465955,-0.241929,-0.081231,0.187065,0.046557,-1.048966,-1.332521,-0.297459,-0.314047,-0.25899,0.107624,-0.080543,-0.17348,-0.366968,-0.617793,-0.175697,0.290407,-0.476832,0.316943,-0.571515,0.729121,0.20623,0.963401,0.989941,0.460711,-2.0148,-2.012058,-0.281522,0.062911,0.243633,-0.287977,-0.361251,0.609843,0.336059,-0.094163,0.128172,-0.006163,-0.399082,0.108071,0.020672,0.426712,0.309655,0.604581,0.477453,2.886719,-0.319855,-1.232622,-0.233945,-0.23794,-0.233831,0.698067,0.296608,0.340808,0.152526,-0.485811,1.169683,-0.013107,-0.030574,-1.101357,-3.123035,0.028204,-0.38616
"SJSA1_BONE",-0.070523,-0.029669,0.194046,-0.849792,0.250717,-0.221949,-0.385678,0.120296,-0.117867,-0.228821,-0.123086,-0.078462,-0.009689,-0.328021,0.961896,2.29195,2.013297,0.042284,0.130174,-0.408201,0.289691,-0.035802,1.300207,-1.009921,-0.285613,-0.200284,-0.067307,-0.215327,0.170175,0.171884,0.343612,0.157764,-0.342532,-0.156769,0.188962,-0.199568,1.862115,-0.132467,-1.344965,-0.602103,-0.144793,0.264611,0.217004,0.033791,0.002381,-0.095248,0.651994,0.628613,0.062733,-0.448364,-0.211579,0.849103,-0.084083,-0.107924,-0.580202,0,0,-0.156121,-0.46874,-0.282964,0.115069,-0.094429,-0.558217,-0.307731,-0.110741,-0.358758,-0.123903,-0.177193,0.214519,0.311391,-0.664688,0.261374,-0.464565,-0.321909,-0.287119,-0.035879,-0.330076,-0.007511,0.146083,0.116852,-0.161899,0.360866,-0.186958,-0.112211,2.856411,0.10926,0.141553,0.030678,0.543919,-0.480784,-0.406546,0.611985,-0.320047,0.53006,0.135565,0.27603,0.53918,-0.593858,-0.249562,-0.275365,-0.066246,0.149154,-0.101164,-0.831798,-0.141919,-0.10738,0.252383,-0.08412,0.361577,0.316023,-0.504107,1.850215,1.457818,-0.401858,-0.180302,0.474748,-0.151102,-0.083182,0.022193,-0.170043,0.60915,0.318154,0.080146,1.387918,0.447489,-0.044511,0.504596,0.660339,0.690942,-0.401878,-0.614833,0.762568,2.194016,0.093611,-0.052239,0.191722,0.190398,0.660749,-0.063626,-0.269822,-0.044543,0.228292,1.028945,-0.354357,-0.029734,0.61226,0.416309,-0.21913,0.311655,-0.173585,-0.916073,0.123914,0.379595,0.507343,-0.123305,0.102552,0.189512,1.087898,0.85702,0.149682,0.303708,-0.239543,-0.263001,0.516724,-0.361529,0.56885,0.153276,-0.199675,-0.547653,0.221907,0.559774,0.205121,0.298805,-0.316475,-0.081642,0.11982,-0.233545,2.336956,2.078406,-0.356219,-0.241251,0.070929,-0.240654,-0.024669,-0.665123,-0.200007,-0.079295,0.135562,1.191261,-0.254381,-0.53213,0.154441,0.43039,0.134891,0.31889,0.048306,-1.463858,0.497857,-1.702663,0.050424,-0.220198,1.163647,0.115253,1.205863,0.490394,0.11668,0.890749,2.176574,-0.063587,-0.157708,-0.213425,-1.44241,-0.048199,0.098525
"SKCO1_LARGE_INTESTINE",-0.157243,-0.228503,0.094423,-0.852197,-0.789407,-1.145805,-0.481706,-0.155507,0.314264,-1.04305,-1.54796,0.456788,-0.452368,0.305241,-0.719121,-0.67885,-0.30045,-1.052611,-0.152365,0.170869,1.197214,-0.414986,-0.207567,-0.165872,-3.93728,0.159239,0.176734,-0.073711,-0.112836,-0.295962,0.635191,-0.505732,0.548562,-0.236285,0.493523,0.381933,0.185231,0.402264,0.390252,-0.049722,0.266736,0.119888,0.078422,0.211987,-0.063536,0.465342,-0.887125,-0.492731,0.064306,1.279902,0.189646,-1.704616,-0.110116,0.02572,-0.098214,1.835284,-0.028271,0.099235,0.421646,-0.15654,-0.358859,2.816155,0.407589,-0.029976,0.456298,-0.668731,0.065809,-0.066151,-0.841973,-0.038003,3.092661,0.460928,-0.549618,-0.002048,0.789017,0.005367,-0.058073,-0.431879,0.034999,0.0129,0.201738,0.042589,0.458115,-1.152678,-0.182495,-0.046687,-0.019721,-0.209991,0.530422,-0.553208,0.458147,-0.777333,0.002083,-0.565474,-0.477234,-0.096664,-0.492103,1.388017,0.860279,0.82579,0.081625,-0.243002,-0.052585,2.976318,0.304533,-0.076357,0.026219,0.671363,-0.259549,-1.121214,1.187612,0.029585,0.396566,0.103833,-0.345277,0.050492,-0.080695,0.005541,-0.489936,-0.305761,-0.985079,-0.20089,0.041275,-0.231189,-0.011988,0.055386,-0.959586,1.100442,-0.238816,0.203373,0.883857,-0.164947,-0.600821,-0.168908,0.017802,-0.008971,-0.195771,-0.427558,0.243688,-0.100784,-0.020076,-0.380942,-0.367981,-0.096561,0.076151,0.678476,-0.473088,-0.298861,-0.520909,0.181205,-0.372833,-0.344831,-0.506883,-0.56784,1.250407,-0.296512,0.19366,0.097839,-0.05926,-0.059432,-0.040583,0.472737,0.204839,0.027326,0.172915,-0.167082,0.036594,1.532117,0.16862,0.303896,0.253055,0.067825,0.082204,0.304758,-0.321866,-0.115615,-0.084812,0.035374,0.233284,-0.069103,-0.102289,-0.105885,0.312379,0.392754,0.261264,-0.002022,0.042734,0.072,0.187002,-0.1232,0.299083,0.174357,-0.116049,0.125133,0.278485,-0.288884,1.908272,-0.277497,0.463498,1.393895,-0.21336,-0.15515,0.657541,-0.629328,-0.051531,0.160012,0.51596,0.371444,-0.171461,-0.129739,0.225448,0.226609,0.077772,0.525059
